,CustomerID,ItemCategory1,Item_Cat_1_count,Item_Cat_1_amount
33272,1003841,11,94,432121
33273,1003841,12,4,5344
33274,1003841,13,14,10906
33275,1003841,14,1,18764
33276,1003841,15,7,102605
33277,1003841,16,30,449050
33278,1003841,17,4,46856
33279,1003841,18,11,34552
33280,1003841,2,29,272143
33281,1003841,3,6,51010
33282,1003841,4,10,21796
33283,1003841,5,106,629629
33284,1003841,6,38,575384
33285,1003841,7,8,116488
33286,1003841,8,169,1164861
33287,1003841,9,1,9167
33288,1003842,1,38,462677
33289,1003842,10,1,23840
33290,1003842,11,39,194023
33291,1003842,12,2,1801
33292,1003842,13,6,3597
33293,1003842,15,4,67611
33294,1003842,16,5,61745
33295,1003842,18,1,2293
33296,1003842,2,14,138332
33297,1003842,3,7,65706
33298,1003842,4,8,22340
33299,1003842,5,123,842186
33300,1003842,6,16,278140
33301,1003842,7,2,25528
33302,1003842,8,84,648259
33303,1003843,1,2,12339
33304,1003843,16,1,4130
33305,1003843,4,6,7954
33306,1003843,5,20,102958
33307,1003843,8,1,6113
33308,1003844,1,10,121812
33309,1003844,11,31,202608
33310,1003844,13,1,193
33311,1003844,2,4,26463
33312,1003844,3,1,13534
33313,1003844,5,17,127512
33314,1003844,6,1,16582
33315,1003844,7,2,32866
33316,1003844,8,7,57538
33317,1003845,1,8,119977
33318,1003845,13,1,944
33319,1003845,15,1,20786
33320,1003845,2,1,10035
33321,1003845,3,5,67283
33322,1003845,4,2,5545
33323,1003845,5,11,78873
33324,1003845,6,3,48693
33325,1003845,8,5,45583
33326,1003846,1,4,66193
33327,1003846,11,1,1623
33328,1003846,5,27,188319
33329,1003846,6,1,20508
33330,1003846,8,3,25398
33331,1003847,1,88,957119
33332,1003847,11,13,45140
33333,1003847,13,1,384
33334,1003847,15,3,42504
33335,1003847,16,1,16341
33336,1003847,2,11,98146
33337,1003847,3,5,43584
33338,1003847,4,2,4193
33339,1003847,5,70,338552
33340,1003847,6,10,135347
33341,1003847,8,49,274863
33342,1003848,1,4,69657
33343,1003848,16,2,36718
33344,1003848,3,1,13540
33345,1003848,4,1,2087
33346,1003848,5,13,101746
33347,1003848,6,2,40994
33348,1003848,8,17,137312
33349,1003849,1,20,247287
33350,1003849,11,3,10631
33351,1003849,2,6,53131
33352,1003849,4,1,2125
33353,1003849,5,3,16209
33354,1003849,8,3,21626
33355,1003849,9,1,18311
33356,1003850,1,47,703218
33357,1003850,10,1,23113
33358,1003850,11,5,21521
33359,1003850,13,5,3409
33360,1003850,14,4,59180
33361,1003850,16,10,160908
33362,1003850,18,1,3054
33363,1003850,2,3,38737
33364,1003850,3,2,24275
33365,1003850,4,1,2763
33366,1003850,5,74,502674
33367,1003850,6,12,218735
33368,1003850,7,2,25033
33369,1003850,8,56,446490
33370,1003851,1,8,85883
33371,1003851,10,1,23223
33372,1003851,11,3,9274
33373,1003851,16,2,20905
33374,1003851,2,3,29534
33375,1003851,3,3,24080
33376,1003851,5,17,102619
33377,1003851,6,1,12606
33378,1003851,8,6,45808
33379,1003852,1,3,53632
33380,1003852,15,1,21331
33381,1003852,17,1,10393
33382,1003852,2,4,52305
33383,1003852,3,3,37891
33384,1003852,5,10,78204
33385,1003852,6,1,16522
33386,1003852,8,9,81363
33387,1003853,1,94,1531045
33388,1003853,10,1,23624
33389,1003853,11,11,61866
33390,1003853,13,2,1523
33391,1003853,16,3,61192
33392,1003853,2,8,116633
33393,1003853,3,2,26720
33394,1003853,4,4,11184
33395,1003853,5,33,264426
33396,1003853,6,9,179766
33397,1003853,8,14,126287
33398,1003853,9,1,18724
33399,1003854,1,9,133264
33400,1003854,13,1,740
33401,1003854,16,1,8341
33402,1003854,2,3,45390
33403,1003854,3,1,8018
33404,1003854,5,7,46363
33405,1003854,6,6,98112
33406,1003854,7,1,16292
33407,1003854,8,14,117204
33408,1003855,1,31,439396
33409,1003855,10,1,19055
33410,1003855,11,3,13523
33411,1003855,13,1,758
33412,1003855,15,1,16792
33413,1003855,5,9,59961
33414,1003855,6,5,89725
33415,1003855,8,7,57932
33416,1003856,1,8,109489
33417,1003856,13,2,1528
33418,1003856,15,1,16948
33419,1003856,3,2,26565
33420,1003856,4,2,6325
33421,1003856,5,9,71767
33422,1003856,7,1,20664
33423,1003856,8,3,26002
33424,1003857,1,4,70374
33425,1003857,3,2,21574
33426,1003857,5,16,129443
33427,1003857,8,2,15654
33428,1003858,1,16,234289
33429,1003858,12,5,7962
33430,1003858,14,1,11095
33431,1003858,2,11,153020
33432,1003858,3,12,145963
33433,1003858,4,7,23026
33434,1003858,5,26,189620
33435,1003858,6,1,19921
33436,1003858,8,22,200062
33437,1003859,1,109,1484729
33438,1003859,11,2,9196
33439,1003859,15,2,21912
33440,1003859,16,3,41854
33441,1003859,18,1,3090
33442,1003859,2,3,29659
33443,1003859,3,3,27094
33444,1003859,4,1,1399
33445,1003859,5,24,125283
33446,1003859,6,8,117424
33447,1003859,8,16,113438
33448,1003860,1,35,473394
33449,1003860,10,1,18481
33450,1003860,11,6,25994
33451,1003860,12,1,1403
33452,1003860,15,5,80594
33453,1003860,16,1,12600
33454,1003860,17,3,33948
33455,1003860,2,7,85263
33456,1003860,3,2,16183
33457,1003860,4,2,3575
33458,1003860,5,7,45952
33459,1003860,8,15,118530
33460,1003860,9,1,23392
33461,1003861,1,8,121227
33462,1003861,11,1,6096
33463,1003861,16,1,20173
33464,1003861,5,6,38969
33465,1003861,6,2,36545
33466,1003861,8,7,58036
33467,1003862,1,3,31900
33468,1003862,16,2,33636
33469,1003862,3,5,64662
33470,1003862,5,9,54538
33471,1003862,6,1,16647
33472,1003863,1,13,189842
33473,1003863,11,1,6074
33474,1003863,8,1,8051
33475,1003864,1,13,236649
33476,1003864,10,5,108167
33477,1003864,11,5,28546
33478,1003864,12,1,1740
33479,1003864,13,3,2619
33480,1003864,14,1,18596
33481,1003864,15,1,21044
33482,1003864,16,5,94591
33483,1003864,17,1,12964
33484,1003864,2,6,84719
33485,1003864,3,5,62384
33486,1003864,4,1,3527
33487,1003864,5,20,157985
33488,1003864,6,7,129634
33489,1003864,8,51,455775
33490,1003865,11,1,3153
33491,1003865,12,1,1721
33492,1003865,14,1,18271
33493,1003865,16,1,8691
33494,1003865,3,1,10909
33495,1003865,5,15,67908
33496,1003865,7,1,12371
33497,1003865,8,9,55659
33498,1003866,1,13,178755
33499,1003866,10,1,19353
33500,1003866,11,1,4429
33501,1003866,13,7,5493
33502,1003866,15,1,12960
33503,1003866,16,5,70990
33504,1003866,3,1,10635
33505,1003866,5,8,47692
33506,1003866,6,2,32144
33507,1003866,8,8,51842
33508,1003868,1,37,502138
33509,1003868,10,2,41985
33510,1003868,11,1,3151
33511,1003868,13,2,1338
33512,1003868,14,1,7876
33513,1003868,15,1,8704
33514,1003868,16,2,33436
33515,1003868,2,2,19725
33516,1003868,3,1,10674
33517,1003868,4,6,12746
33518,1003868,5,53,324229
33519,1003868,6,12,200645
33520,1003868,8,42,295377
33521,1003869,1,5,57972
33522,1003869,11,1,3110
33523,1003869,2,1,12903
33524,1003869,3,4,35111
33525,1003869,4,1,2150
33526,1003869,5,12,60145
33527,1003869,8,2,8291
33528,1003870,1,1,18992
33529,1003870,3,1,10817
33530,1003870,5,3,24300
33531,1003870,8,8,51930
33532,1003871,1,9,105639
33533,1003871,2,1,12779
33534,1003871,3,4,35068
33535,1003871,4,1,2774
33536,1003871,5,51,303849
33537,1003871,8,1,7824
33538,1003872,1,6,100969
33539,1003872,11,1,4675
33540,1003872,13,1,745
33541,1003872,5,9,69741
33542,1003872,6,3,60872
33543,1003872,8,8,77409
33544,1003873,1,8,116941
33545,1003873,12,1,1711
33546,1003873,13,1,557
33547,1003873,15,1,12963
33548,1003873,16,2,29356
33549,1003873,17,1,13084
33550,1003873,2,3,38705
33551,1003873,3,2,21336
33552,1003873,4,2,4248
33553,1003873,5,10,68699
33554,1003873,8,17,145504
33555,1003874,1,46,757188
33556,1003874,10,1,23566
33557,1003874,11,4,22529
33558,1003874,15,5,72753
33559,1003874,2,4,46030
33560,1003874,5,6,34004
33561,1003874,6,1,12553
33562,1003874,8,6,47742
33563,1003875,1,7,101135
33564,1003875,10,1,23754
33565,1003875,11,1,6047
33566,1003875,16,1,16270
33567,1003875,2,2,32339
33568,1003875,3,6,64938
33569,1003875,4,3,10555
33570,1003875,5,6,28717
33571,1003875,8,3,18066
33572,1003876,1,6,81084
33573,1003876,16,1,8824
33574,1003876,18,1,2282
33575,1003876,5,4,22816
33576,1003876,6,1,16478
33577,1003876,7,1,20799
33578,1003876,8,5,37557
33579,1003877,1,3,57866
33580,1003877,16,1,20671
33581,1003877,4,1,3479
33582,1003877,5,4,24485
33583,1003877,7,2,41594
33584,1003877,8,4,37670
33585,1003878,1,71,1062467
33586,1003878,10,3,66277
33587,1003878,11,9,55610
33588,1003878,12,2,2778
33589,1003878,13,1,746
33590,1003878,15,3,58932
33591,1003878,16,6,102023
33592,1003878,17,1,10392
33593,1003878,18,2,7602
33594,1003878,2,21,257075
33595,1003878,4,1,2862
33596,1003878,5,96,603324
33597,1003878,6,12,211920
33598,1003878,7,2,37456
33599,1003878,8,49,421626
33600,1003878,9,1,14302
33601,1003879,1,9,108792
33602,1003879,13,1,403
33603,1003879,14,1,14961
33604,1003879,3,1,7963
33605,1003879,4,1,2155
33606,1003879,5,4,26103
33607,1003879,8,1,5928
33608,1003880,1,5,70082
33609,1003880,11,2,10429
33610,1003880,16,1,20449
33611,1003880,2,1,12917
33612,1003880,3,1,8436
33613,1003880,4,1,2080
33614,1003880,5,13,82406
33615,1003880,6,4,65627
33616,1003880,8,7,46052
33617,1003881,1,4,69822
33618,1003881,2,1,6966
33619,1003881,4,1,2820
33620,1003881,5,36,231460
33621,1003881,8,2,8213
33622,1003882,1,13,175589
33623,1003882,2,1,10093
33624,1003882,5,11,63831
33625,1003882,6,25,412025
33626,1003882,8,57,423359
33627,1003883,11,1,3064
33628,1003883,3,1,8032
33629,1003883,5,5,31886
33630,1003883,8,1,6122
33631,1003884,1,63,670190
33632,1003884,10,4,66758
33633,1003884,11,9,29247
33634,1003884,12,1,1710
33635,1003884,13,3,1738
33636,1003884,14,5,35440
33637,1003884,15,9,107404
33638,1003884,16,3,41067
33639,1003884,18,1,3041
33640,1003884,2,19,162355
33641,1003884,3,28,187307
33642,1003884,4,12,18574
33643,1003884,5,128,650315
33644,1003884,6,19,237049
33645,1003884,7,2,16877
33646,1003884,8,65,396254
33647,1003885,1,96,1320912
33648,1003885,10,7,153438
33649,1003885,11,24,116059
33650,1003885,13,8,6974
33651,1003885,15,11,186152
33652,1003885,16,10,172867
33653,1003885,17,3,34194
33654,1003885,18,2,7675
33655,1003885,2,14,147974
33656,1003885,3,10,100883
33657,1003885,4,4,8514
33658,1003885,5,73,475997
33659,1003885,6,16,284774
33660,1003885,7,11,195122
33661,1003885,8,52,403784
33662,1003885,9,1,14355
33663,1003886,1,16,209399
33664,1003886,15,4,72246
33665,1003886,16,1,12523
33666,1003886,2,1,6409
33667,1003886,3,2,24173
33668,1003886,4,1,2825
33669,1003886,5,10,74071
33670,1003886,6,3,48683
33671,1003886,8,6,49554
33672,1003887,1,40,476826
33673,1003887,11,3,17988
33674,1003887,13,2,1703
33675,1003887,15,1,16923
33676,1003887,2,13,137937
33677,1003887,3,17,160710
33678,1003887,4,7,14181
33679,1003887,5,31,185600
33680,1003887,6,3,45673
33681,1003887,7,4,57533
33682,1003887,8,54,389273
33683,1003888,1,10,109204
33684,1003888,10,1,19327
33685,1003888,11,1,4495
33686,1003888,13,3,2473
33687,1003888,15,2,42247
33688,1003888,16,1,20626
33689,1003888,2,1,16490
33690,1003888,3,1,5504
33691,1003888,4,1,2073
33692,1003888,5,17,107586
33693,1003888,6,5,65449
33694,1003888,7,1,20756
33695,1003888,8,27,206122
33696,1003889,1,11,190147
33697,1003889,10,2,43009
33698,1003889,11,14,97494
33699,1003889,13,3,2455
33700,1003889,15,2,42328
33701,1003889,16,5,78816
33702,1003889,3,1,11071
33703,1003889,5,15,114142
33704,1003889,6,5,88695
33705,1003889,7,1,16821
33706,1003889,8,20,171459
33707,1003890,1,6,100517
33708,1003890,11,1,4649
33709,1003890,13,2,997
33710,1003890,16,1,20508
33711,1003890,3,3,32571
33712,1003890,5,26,194084
33713,1003890,6,5,92927
33714,1003890,8,4,31989
33715,1003891,1,6,85248
33716,1003891,12,8,10890
33717,1003891,15,2,38155
33718,1003891,16,1,20510
33719,1003891,2,2,19206
33720,1003891,3,3,29262
33721,1003891,4,2,1556
33722,1003891,5,12,94514
33723,1003891,6,3,60639
33724,1003891,7,2,41875
33725,1003891,8,13,107014
33726,1003892,1,102,1303775
33727,1003892,10,5,103272
33728,1003892,12,1,1046
33729,1003892,13,3,2446
33730,1003892,15,7,89019
33731,1003892,16,2,25086
33732,1003892,17,1,12768
33733,1003892,18,2,6907
33734,1003892,2,17,170425
33735,1003892,3,13,142572
33736,1003892,4,5,10593
33737,1003892,5,74,458556
33738,1003892,6,12,179271
33739,1003892,7,1,16850
33740,1003892,8,38,267930
33741,1003892,9,1,9895
33742,1003893,1,5,46431
33743,1003893,11,1,2970
33744,1003893,16,1,4553
33745,1003893,2,2,13816
33746,1003893,3,2,21439
33747,1003893,5,10,47905
33748,1003893,6,1,12172
33749,1003893,7,3,37359
33750,1003893,8,8,52036
33751,1003894,1,18,241079
33752,1003894,10,3,46969
33753,1003894,11,5,24276
33754,1003894,12,1,1772
33755,1003894,13,1,773
33756,1003894,16,4,69944
33757,1003894,2,2,26333
33758,1003894,3,4,49220
33759,1003894,5,22,152867
33760,1003894,6,5,81814
33761,1003894,7,2,36528
33762,1003894,8,27,210722
33763,1003895,1,4,46911
33764,1003895,14,1,11431
33765,1003895,16,1,16424
33766,1003895,2,1,9759
33767,1003895,3,1,8101
33768,1003895,5,8,44453
33769,1003895,6,1,12576
33770,1003895,8,16,108196
33771,1003896,1,35,434033
33772,1003896,10,2,33718
33773,1003896,11,19,86734
33774,1003896,15,2,26010
33775,1003896,18,2,6936
33776,1003896,2,2,22890
33777,1003896,4,1,1371
33778,1003896,5,8,42448
33779,1003896,6,1,16078
33780,1003896,8,8,43985
33781,1003897,1,6,90100
33782,1003897,2,2,32898
33783,1003897,5,2,15909
33784,1003897,8,4,31928
33785,1003898,1,8,124515
33786,1003898,10,2,42769
33787,1003898,11,2,10350
33788,1003898,12,1,1044
33789,1003898,15,1,17344
33790,1003898,18,1,3025
33791,1003898,2,3,38946
33792,1003898,5,11,65569
33793,1003898,6,5,85314
33794,1003898,7,1,12854
33795,1003898,8,26,196632
33796,1003899,1,5,58370
33797,1003899,16,2,20422
33798,1003899,3,2,26582
33799,1003899,5,9,63748
33800,1003899,6,1,16051
33801,1003899,8,10,67296
33802,1003900,1,75,1063440
33803,1003900,11,2,9223
33804,1003900,16,3,53469
33805,1003900,2,13,161421
33806,1003900,3,2,21863
33807,1003900,4,7,20268
33808,1003900,5,110,654061
33809,1003900,6,3,53037
33810,1003900,7,1,4492
33811,1003900,8,8,71353
33812,1003901,1,10,144427
33813,1003901,16,1,12676
33814,1003901,2,2,22576
33815,1003901,4,1,2851
33816,1003901,5,21,133179
33817,1003901,8,5,37721
33818,1003902,1,88,1686432
33819,1003902,10,1,18492
33820,1003902,11,1,5931
33821,1003902,2,2,32608
33822,1003902,4,1,2821
33823,1003903,1,26,361273
33824,1003903,10,1,14558
33825,1003903,11,8,40615
33826,1003903,14,1,11327
33827,1003903,15,2,29128
33828,1003903,16,2,28759
33829,1003903,2,6,71764
33830,1003903,4,3,7034
33831,1003903,5,32,185470
33832,1003903,8,12,82266
33833,1003904,1,15,231919
33834,1003904,11,2,12010
33835,1003904,2,2,29648
33836,1003904,3,8,86434
33837,1003904,4,1,2104
33838,1003904,5,19,141065
33839,1003904,8,5,34122
33840,1003905,1,20,290714
33841,1003905,13,1,960
33842,1003905,15,1,20793
33843,1003905,4,1,2849
33844,1003905,5,12,82854
33845,1003905,8,4,28041
33846,1003906,1,36,524317
33847,1003906,11,2,9210
33848,1003907,1,6,71255
33849,1003907,11,1,1659
33850,1003907,3,2,26633
33851,1003907,4,1,2757
33852,1003907,5,20,129652
33853,1003907,8,2,17762
33854,1003908,1,10,143797
33855,1003908,10,1,14641
33856,1003908,11,1,6002
33857,1003908,13,1,197
33858,1003908,16,3,53000
33859,1003908,18,1,2327
33860,1003908,2,1,6956
33861,1003908,3,2,21593
33862,1003908,5,34,234167
33863,1003908,6,2,24798
33864,1003908,7,1,16394
33865,1003908,8,37,270311
33866,1003909,1,9,132732
33867,1003909,11,3,15191
33868,1003909,16,1,16218
33869,1003909,2,1,13233
33870,1003909,3,2,21742
33871,1003909,5,19,106497
33872,1003909,6,1,16709
33873,1003909,8,9,64055
33874,1003910,1,63,810151
33875,1003910,10,3,65714
33876,1003910,11,1,5935
33877,1003910,12,3,4544
33878,1003910,15,3,59739
33879,1003910,17,1,10424
33880,1003910,18,6,18432
33881,1003910,2,5,55162
33882,1003910,3,6,68382
33883,1003910,4,2,4163
33884,1003910,5,27,192829
33885,1003910,6,5,85369
33886,1003910,8,13,91634
33887,1003910,9,1,5222
33888,1003911,1,5,89962
33889,1003911,11,1,6119
33890,1003911,13,1,216
33891,1003911,3,1,13214
33892,1003911,5,6,38756
33893,1003911,7,1,20271
33894,1003911,8,1,3974
33895,1003912,1,19,327763
33896,1003912,10,1,23351
33897,1003912,11,3,22432
33898,1003912,13,1,956
33899,1003912,16,1,20692
33900,1003912,18,1,3149
33901,1003912,2,2,32480
33902,1003912,3,7,78785
33903,1003912,5,5,40131
33904,1003912,6,3,56622
33905,1003912,8,14,123629
33906,1003913,1,25,319986
33907,1003913,11,6,31957
33908,1003913,13,1,556
33909,1003913,16,2,33267
33910,1003913,2,1,15943
33911,1003913,3,2,27009
33912,1003913,4,2,4239
33913,1003913,5,33,216217
33914,1003913,6,2,16654
33915,1003913,8,7,56897
33916,1003914,1,41,579835
33917,1003914,11,6,26048
33918,1003914,16,3,46467
33919,1003914,18,3,10722
33920,1003914,3,1,10708
33921,1003914,5,5,26542
33922,1003914,6,5,81956
33923,1003914,7,1,12329
33924,1003914,8,6,49341
33925,1003915,1,4,46667
33926,1003915,5,7,48510
33927,1003915,8,2,13688
33928,1003916,1,84,1131949
33929,1003916,10,2,47102
33930,1003916,11,15,75906
33931,1003916,13,3,2309
33932,1003916,15,3,46820
33933,1003916,16,2,40958
33934,1003916,18,1,3792
33935,1003916,2,9,110753
33936,1003916,3,6,72746
33937,1003916,5,94,641909
33938,1003916,6,12,203718
33939,1003916,7,4,81903
33940,1003916,8,54,439775
33941,1003917,1,17,213700
33942,1003917,11,2,7646
33943,1003917,15,1,16594
33944,1003917,16,3,41741
33945,1003917,2,1,13114
33946,1003917,5,14,91649
33947,1003917,6,5,90157
33948,1003917,8,14,111166
33949,1003918,1,4,50589
33950,1003918,11,1,4602
33951,1003918,16,1,16471
33952,1003918,3,1,5590
33953,1003918,5,4,28361
33954,1003918,8,2,15621
33955,1003919,1,17,276002
33956,1003919,14,1,7311
33957,1003919,18,1,3771
33958,1003919,2,1,16370
33959,1003919,3,1,7916
33960,1003919,5,8,52603
33961,1003919,8,6,49625
33962,1003920,1,12,196936
33963,1003920,11,1,5944
33964,1003920,16,1,20729
33965,1003920,2,5,71239
33966,1003920,3,1,11021
33967,1003920,5,11,70014
33968,1003920,6,2,36466
33969,1003920,8,1,8137
33970,1003921,1,5,77707
33971,1003921,16,2,28934
33972,1003921,2,1,9624
33973,1003921,3,1,11065
33974,1003921,5,15,99855
33975,1003921,6,4,64832
33976,1003921,7,1,16503
33977,1003921,8,16,124538
33978,1003922,1,29,352256
33979,1003922,11,1,3210
33980,1003922,2,5,49418
33981,1003922,3,1,8385
33982,1003922,5,54,254578
33983,1003922,8,5,33564
33984,1003923,1,19,276658
33985,1003923,10,1,23513
33986,1003923,13,1,767
33987,1003923,15,4,80348
33988,1003923,2,4,48865
33989,1003923,3,1,10640
33990,1003923,4,2,5569
33991,1003923,5,8,54515
33992,1003923,6,1,4718
33993,1003923,8,6,49722
33994,1003923,9,1,18906
33995,1003924,1,3,31274
33996,1003924,10,2,41710
33997,1003924,11,2,15004
33998,1003924,13,4,3609
33999,1003924,15,1,17207
34000,1003924,16,7,111536
34001,1003924,3,2,21528
34002,1003924,4,1,2158
34003,1003924,5,5,29903
34004,1003924,6,2,32582
34005,1003924,8,9,64240
34006,1003925,1,16,244490
34007,1003925,10,2,47517
34008,1003925,11,3,12289
34009,1003925,15,2,25131
34010,1003925,16,3,45799
34011,1003925,2,2,32839
34012,1003925,3,2,24377
34013,1003925,4,1,3446
34014,1003925,5,17,110239
34015,1003925,6,2,32777
34016,1003925,8,10,85348
34017,1003927,1,18,273076
34018,1003927,11,1,4445
34019,1003927,13,1,933
34020,1003927,14,1,18309
34021,1003927,16,3,48863
34022,1003927,18,1,3842
34023,1003927,2,4,52061
34024,1003927,3,3,32617
34025,1003927,4,1,2866
34026,1003927,5,25,157854
34027,1003927,6,5,69502
34028,1003927,7,1,20347
34029,1003927,8,23,197674
34030,1003928,1,7,89528
34031,1003928,2,1,6426
34032,1003928,5,2,10600
34033,1003928,6,1,16025
34034,1003928,8,2,13970
34035,1003929,1,136,1666231
34036,1003929,10,1,9468
34037,1003929,11,27,98696
34038,1003929,13,2,1324
34039,1003929,15,14,174335
34040,1003929,16,9,110015
34041,1003929,18,2,5449
34042,1003929,2,19,148943
34043,1003929,3,3,26801
34044,1003929,4,2,3552
34045,1003929,5,71,411762
34046,1003929,6,13,164105
34047,1003929,8,48,285295
34048,1003930,1,17,276570
34049,1003930,10,3,61137
34050,1003930,11,6,37370
34051,1003930,12,7,10817
34052,1003930,13,1,926
34053,1003930,14,1,15007
34054,1003930,15,4,68173
34055,1003930,16,2,32467
34056,1003930,18,1,3128
34057,1003930,2,10,136516
34058,1003930,3,9,104725
34059,1003930,4,1,2847
34060,1003930,5,14,105461
34061,1003930,6,1,20169
34062,1003930,8,18,164492
34063,1003931,1,42,606654
34064,1003931,10,1,23752
34065,1003931,11,1,5917
34066,1003931,12,1,1375
34067,1003931,13,1,570
34068,1003931,14,2,22067
34069,1003931,15,2,21566
34070,1003931,16,2,36856
34071,1003931,18,1,3795
34072,1003931,2,9,88656
34073,1003931,3,1,8190
34074,1003931,4,3,7093
34075,1003931,5,38,227797
34076,1003931,6,5,81622
34077,1003931,8,35,264856
34078,1003931,9,1,13588
34079,1003932,1,5,81640
34080,1003932,11,2,7663
34081,1003932,16,1,16718
34082,1003932,18,2,6044
34083,1003932,2,3,45840
34084,1003932,4,1,3479
34085,1003932,5,4,24433
34086,1003933,1,2,30724
34087,1003933,10,1,14257
34088,1003933,3,3,37736
34089,1003933,4,1,2114
34090,1003933,5,3,17629
34091,1003933,6,1,20209
34092,1003933,8,4,27962
34093,1003934,1,69,701048
34094,1003934,10,5,66788
34095,1003934,11,30,99800
34096,1003934,13,12,7995
34097,1003934,14,1,18336
34098,1003934,15,6,66377
34099,1003934,16,16,156497
34100,1003934,2,24,217999
34101,1003934,3,18,137011
